codigo,descripcion,rubro,tipo,presentacion,costo_presentacion
,"ACINDAR X 2,5 MM X 2KG",Metalúrgica y Herreria,Electrodos,kg.,"16.983,68"
,ACINDAR X 3.25 MM X 2KG,Metalúrgica y Herreria,Electrodos,kg.,"15.706,20"
,ACINDAR X 2 MM X 5 KG,Metalúrgica y Herreria,Electrodos,kg.,"47.437,70"
,"ACINDAR X 2,5 MM X 5 KG",Metalúrgica y Herreria,Electrodos,kg.,"40.580,45"
,ACINDAR X 3.25 MM X 5 KG,Metalúrgica y Herreria,Electrodos,kg.,"37.574,55"
,ACINDAR X 2 MM X 25 KG,Metalúrgica y Herreria,Electrodos,kg.,"225.917,25"
,"ACINDAR X 2,5 MM X 25 KG",Metalúrgica y Herreria,Electrodos,kg.,"193.038,75"
,ACINDAR X 3.25 MM X25 KG,Metalúrgica y Herreria,Electrodos,kg.,"178.479,00"
,PERFIL U 170X60X3.2ESPECIAL X 12 MTS,Metalúrgica y Herreria,Perfil U,barra de 12 m.,"163.278,99"
,MALLAS MINI 3X2.4 150X150X5 Q131,Metalúrgica y Herreria,Mallas,Malla de 3x2.4 m.,"36.037,43"
,MALLAS MINI 3X2.4 150X150X6Q188,Metalúrgica y Herreria,Mallas,Malla de 3x2.4 m.,"53.371,85"
,MALLAS Q 131 150X150X52.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"64.554,80"
,MALLAS Q 188 150X150X62.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"94.623,86"
,MALLAS Q 335 150X150X82.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"178.160,50"
,MALLAS Q 524 150X150X102.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"274.566,66"
,MALLAS Q 196 100X100X52.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"98.449,07"
,MALLAS Q 221 150X150X6.52.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"111.042,45"
,MALLAS Q 257 150X150X72.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"128.646,16"
,MALLAS Q 378 150X150X8.52.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"199.175,37"
,MALLAS Q 754 150X150X122.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"416.663,44"
,MALLAS R 131 150X250X52.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"51.653,63"
,MALLAS R 188 150X250X6y52.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"68.203,48"
,MALLAS R 335 150X250X8y52.4X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"106.261,83"
,MALLAS R 524 150X250X10y62.15X6 MTS,Metalúrgica y Herreria,Mallas,malla de 6x2.4,"149.146,80"
,CH. LISAS GALV. 1.22X3 0.55 MM,Metalúrgica y Herreria,Chapa,malla de 1.2x3 m.,"45.021,35"
,CH. LISAS GALV. 1.22X3 0.9 MM,Metalúrgica y Herreria,Chapa,malla de 1.2x3 m.,"70.465,78"
,CH. LISAS GALV. 1.22X3 1.2 MM,Metalúrgica y Herreria,Chapa,malla de 1.2x3 m.,"96.799,50"
,MALLAS PARA CERRAMIENTOS150x150x3.7x4 2x5.1m,Metalúrgica y Herreria,Mallas,Malla de 2x5 m.,"23.764,46"
,MALLAS PARA CERRAMIENTOS150X250X3.7 * 2X5 MT,Metalúrgica y Herreria,Mallas,Malla de 2x5 m.,"23.527,10"
,MALLAS MEDIANAS180X180X5 * 2X5 MT,Metalúrgica y Herreria,Mallas,Malla de 2x5 m.,"35.294,86"
,CABLE AC GAL 9.5MM 6X19+1 AFSREDONDO X METRO,Metalúrgica y Herreria,Tensores y cables,Barra de 1 m.,"1.097,43"
,TENSOR LINKED OJO-GANCHO19X305MM 1.4 TN,Metalúrgica y Herreria,Tensores y cables,Barra de 1 m.,"16.992,08"
,GRAMPA PRENSACAB LINKED 10MM LPRENSACABLE LIVIANA,Metalúrgica y Herreria,Tensores y cables,Barra de 1 m.,"375,15"
,TENSOR GALV. OJO-GANCHO019MM,Metalúrgica y Herreria,Tensores y cables,Barra de 1 m.,"7.334,35"
,CHAPA L.F ** 1.5X3 MTS NRO 16,Metalúrgica y Herreria,Chapas,Chapa de 1x3 m.,"48.979,28"
,CHAPA L.F ** 1.5X3 MTS NRO 18,Metalúrgica y Herreria,Chapas,Chapa de 1x3 m.,"36.921,29"
,"CHAPA NAVAL GRADO ""A""3/4 ( 2.500x12.000)",Metalúrgica y Herreria,Chapas,Chapa de 2.5x12 m.,"3.530.295,00"
,"CHAPA NAVAL GRADO ""A""7/8 ( 2.500x12.000)",Metalúrgica y Herreria,Chapas,Chapa de 2.5x12 m.,"4.118.677,50"
,"CHAPA NAVAL GRADO ""A""1"" ( 2.500x12.000)",Metalúrgica y Herreria,Chapas,Chapa de 2.5x12 m.,"4.707.060,00"
,"CHAPA NAVAL GRADO ""A""2"" ( 2.500x12.000)",Metalúrgica y Herreria,Chapas,Chapa de 2.5x12 m.,"9.414.120,00"
,CHAPA D.D. 18 1.50X3 MTS,Metalúrgica y Herreria,Chapas,Chapa de 2.5x12 m.,"36.749,61"
,CHAPA D.D. 20 1.50X3 MTS,Metalúrgica y Herreria,Chapas,Chapa de 2.5x12 m.,"26.516,25"
,ELECTRODOS ACINDAR 2.5 X KG,Metalúrgica y Herreria,Electrodos,kg.,"8.906,03"
,RUEDAS GRANERO * 50 MMCON PORTA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"18.604,89"
,RUEDAS GRANERO * 60 MMCON PORTA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"22.238,71"
,RUEDAS GRANERO * 75 MMCON PORTA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"25.271,80"
,RUEDAS GRANERO * 100 MMCON PORTA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"32.345,08"
,RUEDAS GRAN.LINEA ECON. 50 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"13.293,29"
,RUEDAS GRAN.LINEA ECON. 60 MM,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"14.827,07"
,RUEDAS GRAN.LINEA ECON. 60 MMCURVA,Metalúrgica y Herreria,"Rieles, roldanas y carros",Pza,"15.579,03"
,SINUSOIDAL CINCALUM 27LARGO 0.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"5.444,01"
,SINUSOIDAL CINCALUM 27LARGO 1.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"10.888,02"
,SINUSOIDAL CINCALUM 27LARGO 1.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"16.332,03"
,SINUSOIDAL CINCALUM 27LARGO 2.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"21.776,04"
,SINUSOIDAL CINCALUM 27LARGO 2.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"27.220,05"
,SINUSOIDAL CINCALUM 27LARGO 3.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"32.664,06"
,SINUSOIDAL CINCALUM 27LARGO 3.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"38.108,07"
,SINUSOIDAL CINCALUM 27LARGO 4.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"43.552,08"
,SINUSOIDAL CINCALUM 27LARGO 4.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"48.996,09"
,SINUSOIDAL CINCALUM 27LARGO 5.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"54.440,10"
,SINUSOIDAL CINCALUM 27LARGO 5.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"59.884,11"
,SINUSOIDAL CINCALUM 27LARGO 6.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"65.328,12"
,SINUSOIDAL CINCALUM 27LARGO 6.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"70.772,13"
,SINUSOIDAL CINCALUM 27LARGO 7.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"76.216,14"
,SINUSOIDAL CINCALUM 27LARGO 7.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"81.660,15"
,SINUSOIDAL CINCALUM 27LARGO 8.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"87.104,16"
,SINUSOIDAL CINCALUM 27LARGO 8.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"92.548,17"
,SINUSOIDAL CINCALUM 27LARGO 9.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"97.992,18"
,SINUSOIDAL CINCALUM 27LARGO 9.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"103.436,19"
,SINUSOIDAL CINCALUM 27LARGO 10.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"108.880,20"
,SINUSOIDAL CINCALUM 27LARGO 13.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"141.544,26"
,T101 PREPINTADA BLANCA 25LARGO 0.50MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"22.092,79"
,T101 PREPINTADA BLANCA 25LARGO 1.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"16.673,80"
,T101 PREPINTADA BLANCA 25LARGO 1.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"25.010,70"
,T101 PREPINTADA BLANCA 25LARGO 2.00MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"33.347,60"
,T101 PREPINTADA BLANCA 25LARGO 2.50MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"41.684,50"
,T101 PREPINTADA BLANCA 25LARGO 3.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"50.021,40"
,T101 PREPINTADA BLANCA 25LARGO 3.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"58.358,30"
,T101 PREPINTADA BLANCA 25LARGO 4.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"66.695,20"
,T101 PREPINTADA BLANCA 25LARGO 4.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"75.032,10"
,T101 PREPINTADA BLANCA 25LARGO 5.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"83.369,00"
,T101 PREPINTADA BLANCA 25LARGO 5.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"91.705,90"
,T101 PREPINTADA BLANCA 25LARGO 6.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"100.042,80"
,T101 PREPINTADA BLANCA 25LARGO 6.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"108.379,70"
,T101 PREPINTADA BLANCA 25LARGO 7.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"116.716,60"
,T101 PREPINTADA BLANCA 25LARGO 7.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"125.053,50"
,T101 PREPINTADA BLANCA 25LARGO 8.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"133.390,40"
,T101 PREPINTADA BLANCA 25LARGO 8.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"141.727,30"
,T101 PREPINTADA BLANCA 25LARGO 9.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"150.064,20"
,T101 PREPINTADA BLANCA 25LARGO 9.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"158.401,10"
,T101 PREPINTADA BLANCA 25LARGO 10.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"166.738,00"
,T101 PREPINTADA BLANCA 25LARGO 13.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"216.759,40"
,T 101 CINCALUM 27LARGO 0.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"5.444,01"
,T 101 CINCALUM 27LARGO 1.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"10.888,02"
,T 101 CINCALUM 27LARGO 1.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"16.332,03"
,T 101 CINCALUM 27LARGO 2.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"21.776,04"
,T 101 CINCALUM 27LARGO 2.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"27.220,05"
,T 101 CINCALUM 27LARGO 3.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"32.664,06"
,T 101 CINCALUM 27LARGO 3.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"38.108,07"
,T 101 CINCALUM 27LARGO 4.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"43.552,08"
,T 101 CINCALUM 27LARGO 4.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"48.996,09"
,T 101 CINCALUM 27LARGO 5.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"54.440,10"
,T 101 CINCALUM 27LARGO 5.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"59.884,11"
,T 101 CINCALUM 27LARGO 6.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"65.328,12"
,T 101 CINCALUM 27LARGO 6.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"70.772,13"
,T 101 CINCALUM 27LARGO 7.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"76.216,14"
,T 101 CINCALUM 27LARGO 7.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"81.660,15"
,T 101 CINCALUM 27LARGO 8.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"87.104,16"
,T 101 CINCALUM 27LARGO 8.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"92.548,17"
,T 101 CINCALUM 27LARGO 9.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"97.992,18"
,T 101 CINCALUM 27LARGO 9.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"103.436,19"
,T 101 CINCALUM 27LARGO 10.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"108.880,20"
,T 101 CINCALUM 27LARGO 13.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"141.544,26"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 0.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"9.413,12"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 1.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"18.826,24"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 1.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"28.239,35"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 2.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"37.652,47"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 2.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"47.065,59"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 3.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"56.478,71"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 3.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"65.891,83"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 4.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"75.304,94"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 4.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"84.718,06"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 5.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"94.131,18"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 5.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"103.544,30"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 6.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"112.957,42"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 6.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"122.370,53"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 7.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"131.783,65"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 7.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"141.196,77"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 8.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"150.609,89"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 8.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"160.023,01"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 9.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"169.436,12"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 9.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"178.849,24"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 10.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"188.262,36"
,SINOSUIDAL PREPINTADA NEGRA 25LARGO 13.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"244.741,07"
,T 101 PREPINTADA NEGRA 25LARGO 0.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"9.413,12"
,T 101 PREPINTADA NEGRA 25LARGO 1.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"18.826,24"
,T 101 PREPINTADA NEGRA 25LARGO 1.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"28.239,35"
,T 101 PREPINTADA NEGRA 25LARGO 2.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"37.652,47"
,T 101 PREPINTADA NEGRA 25LARGO 2.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"47.065,59"
,T 101 PREPINTADA NEGRA 25LARGO 3.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"56.478,71"
,T 101 PREPINTADA NEGRA 25LARGO 3.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"65.891,83"
,T 101 PREPINTADA NEGRA 25LARGO 4.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"75.304,94"
,T 101 PREPINTADA NEGRA 25LARGO 4.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"84.718,06"
,T 101 PREPINTADA NEGRA 25LARGO 5.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"94.131,18"
,T 101 PREPINTADA NEGRA 25LARGO 5.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"103.544,30"
,T 101 PREPINTADA NEGRA 25LARGO 6.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"112.957,42"
,T 101 PREPINTADA NEGRA 25LARGO 6.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"122.370,53"
,T 101 PREPINTADA NEGRA 25LARGO 7.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"131.783,65"
,T 101 PREPINTADA NEGRA 25LARGO 7.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"141.196,77"
,T 101 PREPINTADA NEGRA 25LARGO 8.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"150.609,89"
,T 101 PREPINTADA NEGRA 25LARGO 8.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"160.023,01"
,T 101 PREPINTADA NEGRA 25LARGO 9.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"169.436,12"
,T 101 PREPINTADA NEGRA 25LARGO 9.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"178.849,24"
,T 101 PREPINTADA NEGRA 25LARGO 10.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"188.262,36"
,T 101 PREPINTADA NEGRA 25LARGO 13.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=25 m.,"244.741,07"
,SINUSOIDAL GALVANIZADA 27LARGO 0.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"5.212,35"
,SINUSOIDAL GALVANIZADA 27LARGO 1.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"10.424,70"
,SINUSOIDAL GALVANIZADA 27LARGO 1.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"15.637,05"
,SINUSOIDAL GALVANIZADA 27LARGO 2.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"20.849,40"
,SINUSOIDAL GALVANIZADA 27LARGO 2.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"26.061,75"
,SINUSOIDAL GALVANIZADA 27LARGO 3.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"31.274,10"
,SINUSOIDAL GALVANIZADA 27LARGO 3.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"36.486,45"
,SINUSOIDAL GALVANIZADA 27LARGO 4.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"41.698,80"
,SINUSOIDAL GALVANIZADA 27LARGO 4.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"46.911,15"
,SINUSOIDAL GALVANIZADA 27LARGO 5.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"52.123,50"
,SINUSOIDAL GALVANIZADA 27LARGO 5.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"57.335,85"
,SINUSOIDAL GALVANIZADA 27LARGO 6.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"62.548,20"
,SINUSOIDAL GALVANIZADA 27LARGO 6.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"67.760,55"
,SINUSOIDAL GALVANIZADA 27LARGO 7.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"72.972,90"
,SINUSOIDAL GALVANIZADA 27LARGO 7.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"78.185,25"
,SINUSOIDAL GALVANIZADA 27LARGO 8.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"83.397,60"
,SINUSOIDAL GALVANIZADA 27LARGO 8.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"88.609,95"
,SINUSOIDAL GALVANIZADA 27LARGO 9.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"93.822,30"
,SINUSOIDAL GALVANIZADA 27LARGO 9.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"99.034,65"
,SINUSOIDAL GALVANIZADA 27LARGO 10.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"104.247,00"
,SINUSOIDAL GALVANIZADA 27LARGO 13.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"135.521,10"
,T 101 GALVANIZADA 27LARGO 0.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"5.212,35"
,T 101 GALVANIZADA 27LARGO 1.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"10.424,70"
,T 101 GALVANIZADA 27LARGO 1.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"15.637,05"
,T 101 GALVANIZADA 27LARGO 2.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"20.849,40"
,T 101 GALVANIZADA 27LARGO 2.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"26.061,75"
,T 101 GALVANIZADA 27LARGO 3.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"31.274,10"
,T 101 GALVANIZADA 27LARGO 3.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"36.486,45"
,T 101 GALVANIZADA 27LARGO 4.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"41.698,80"
,T 101 GALVANIZADA 27LARGO 4.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"46.911,15"
,T 101 GALVANIZADA 27LARGO 5.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"52.123,50"
,T 101 GALVANIZADA 27LARGO 5.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"57.335,85"
,T 101 GALVANIZADA 27LARGO 6.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"62.548,20"
,T 101 GALVANIZADA 27LARGO 6.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"67.760,55"
,T 101 GALVANIZADA 27LARGO 7.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"72.972,90"
,T 101 GALVANIZADA 27LARGO 7.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"78.185,25"
,T 101 GALVANIZADA 27LARGO 8.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"83.397,60"
,T 101 GALVANIZADA 27LARGO 8.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"88.609,95"
,T 101 GALVANIZADA 27LARGO 9.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"93.822,30"
,T 101 GALVANIZADA 27LARGO 9.50 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"99.034,65"
,T 101 GALVANIZADA 27LARGO 10.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"104.247,00"
,T 101 GALVANIZADA 27LARGO 13.00 MT,Metalúrgica y Herreria,chapa Sinusoidal,Chapa L=27 m.,"135.521,10"
